id,gameNo,gameName,gameCode,type,costPrice,tax,salePrice,dateOfSale
8529,32,QvftOAVkFH,rneWX,1,40.61,3.65,44.26,2024-04-13
8530,52,oFeWOmSfIq,ZfSFQ,1,56.22,5.06,61.28,2024-04-26
8531,17,FsMYQQeDvK,uY6NC,2,76.48,6.88,83.36,2024-04-25
8532,29,xvcjwbOVoU,AZCIE,1,18.37,1.65,20.02,2024-04-29
8533,91,zgODdHMhBd,TIi8t,2,88.72,7.98,96.7,2024-04-24
8534,94,cWthdYzMjl,aRIVQ,2,43.73,3.94,47.67,2024-04-09
8535,47,FDYthFkWIw,AZInL,2,62.81,5.65,68.46,2024-04-04
8536,8,ErPwGXmIdU,8Gr9K,2,91.13,8.2,99.33,2024-04-05
8537,12,juqCEhyrBs,LR7g9,2,27.94,2.51,30.45,2024-04-21
8538,19,PAdNAtFhlx,xIDtM,1,28.29,2.55,30.84,2024-04-16
8539,73,AqiwjCqmST,8FZEn,1,41.61,3.74,45.35,2024-04-26
8540,95,DaSpQZdTBJ,GoqRO,2,100.98,9.09,110.07,2024-04-04
8541,42,IzXWFZHibL,7lbpR,1,99.41,8.95,108.36,2024-04-11
8542,84,HJNAldqhMl,jA5MV,1,96.0,8.64,104.64,2024-04-25
8543,84,eewtRxqbBz,rE1gH,2,55.96,5.04,61.0,2024-04-25
8544,18,WAKytZqUdI,5xFSk,1,85.19,7.67,92.86,2024-04-17
8545,30,nzigXeOiIu,sxLP3,1,44.47,4.0,48.47,2024-04-01
8546,64,kfElcKTIov,FbcGY,1,62.6,5.63,68.23,2024-04-05
8547,42,bGCQbpzMOK,uFJ0r,1,91.39,8.23,99.62,2024-04-08
8548,4,dvLfqYjFyh,Nn2to,2,77.5,6.97,84.47,2024-04-08
8549,65,GnnNGbtXzf,LWU4t,1,99.68,8.97,108.65,2024-04-07
8550,23,ToSdbfQWtd,ILdsS,1,58.82,5.29,64.11,2024-04-04
8551,40,sLYydugGpM,Ug8An,1,21.42,1.93,23.35,2024-04-09
8552,95,otSPNOIpys,Rmqb5,1,70.07,6.31,76.38,2024-04-27
8553,65,UCBrcayEFi,O3vCG,1,43.35,3.9,47.25,2024-04-07
8554,90,dxtYYXcmxO,UJ4rB,2,37.76,3.4,41.16,2024-04-26
8555,69,AAlCtxbYQo,mpM9B,1,58.17,5.24,63.41,2024-04-22
8556,73,TjLEuyxacO,jqyOr,2,68.47,6.16,74.63,2024-04-26
8557,95,PVGpXydvgs,CXvSl,1,46.11,4.15,50.26,2024-04-12
8558,17,KDfOFnLbEr,LKAEK,2,28.95,2.61,31.56,2024-04-06
8559,10,AIYevJfPPr,4OOb0,2,57.55,5.18,62.73,2024-04-05
8560,42,DqgIvZpVjw,jTTQC,1,28.42,2.56,30.98,2024-04-23
8561,8,YkMCHvpdwN,Yzslo,2,94.08,8.47,102.55,2024-04-11
8562,68,akTUlNZMDh,NNri3,1,74.55,6.71,81.26,2024-04-17
8563,32,vLElLZmwYz,nSzXZ,2,55.46,4.99,60.45,2024-04-03
8564,85,kGxnnTAEXw,wgetk,1,31.4,2.83,34.23,2024-04-11
8565,33,XNatQtrnOz,X0WPQ,1,53.8,4.84,58.64,2024-04-16
8566,80,HCEAWQwAkV,K9r1d,2,79.63,7.17,86.8,2024-04-18
8567,53,nrFxNhCnFF,RQbqV,1,65.88,5.93,71.81,2024-04-23
8568,73,BPmGGVFgqA,xXOb5,1,78.16,7.03,85.19,2024-04-09
8569,49,icqjAvZmsA,FYl0n,2,13.73,1.24,14.97,2024-04-28
8570,80,WhdFMZcbSq,MHr7C,2,13.53,1.22,14.75,2024-04-07
8571,92,WDbmLuVNgP,GTqlv,2,15.8,1.42,17.22,2024-04-27
8572,10,YyojxAzNJg,J5uvN,2,84.83,7.63,92.46,2024-04-28
8573,16,doRKPVwUwM,Pk4wQ,1,14.27,1.28,15.55,2024-04-15
8574,48,TQioiVoJnG,7g2oE,1,11.99,1.08,13.07,2024-04-04
8575,40,ILjbGZQnyh,gcdig,2,77.53,6.98,84.51,2024-04-24
8576,30,gIGJDxeFLN,TYxT9,1,52.29,4.71,57.0,2024-04-19
8577,74,xKOjMxitbW,Ievzu,1,29.4,2.65,32.05,2024-04-18
8578,66,AuecedORFy,5g8Rj,2,43.17,3.89,47.06,2024-04-07
8579,99,KNdRibLWxw,TEGFl,1,43.62,3.93,47.55,2024-04-08
8580,80,RKfiZEwGuj,AaEl5,2,37.79,3.4,41.19,2024-04-07
8581,2,XqlDufCBAt,6xVDj,2,85.38,7.68,93.06,2024-04-20
8582,1,sDDzUEqAtX,mMckR,1,97.94,8.81,106.75,2024-04-28
8583,90,KTZPqdSYdx,Enxoc,2,52.52,4.73,57.25,2024-04-02
8584,74,LLPfVoOiga,Wh2Gh,2,36.04,3.24,39.28,2024-04-18
8585,16,hSOSfyatij,WoNop,1,60.38,5.43,65.81,2024-04-06
8586,92,WogpebPkCC,56sql,1,67.2,6.05,73.25,2024-04-05
8587,20,nRkPdEkLHD,bfL8T,2,81.81,7.36,89.17,2024-04-02
8588,65,uskkuCAGPR,RbhyK,2,81.4,7.33,88.73,2024-04-22
8589,45,ynAwSpAsIR,HjeBy,2,96.6,8.69,105.29,2024-04-17
8590,52,vIFXEudtCj,xaweq,2,38.83,3.49,42.32,2024-04-25
8591,53,eyomlbxULx,YYHed,1,16.42,1.48,17.9,2024-04-12
8592,6,hmrrhRcWJG,smQZr,1,86.71,7.8,94.51,2024-04-14
8593,8,gvoBBOngUy,NvzYy,2,31.55,2.84,34.39,2024-04-15
8594,12,oLCyqFjbSJ,75c94,1,40.66,3.66,44.32,2024-04-10
8595,38,fPgKBlvfDB,gYHnq,2,29.35,2.64,31.99,2024-04-29
8596,87,lvTDQzIfnZ,YUKEu,2,48.95,4.41,53.36,2024-04-06
8597,93,tyfsGbLtrV,01l4v,2,99.37,8.94,108.31,2024-04-23
8598,45,ognghANYOH,bhaUm,1,98.64,8.88,107.52,2024-04-09
8599,80,TmnExkeSRq,f7U4X,2,33.77,3.04,36.81,2024-04-28
8600,52,OGvCaSDNej,b2xjJ,2,91.84,8.27,100.11,2024-04-07
8601,94,hoiCWcvFZd,TlYU8,1,80.46,7.24,87.7,2024-04-09
8602,70,VoKKXHDESh,zxLTQ,1,45.99,4.14,50.13,2024-04-25
8603,61,zXuweCaqYK,iC38f,2,82.43,7.42,89.85,2024-04-11
8604,49,LsesCNoGBO,KqSdU,2,19.99,1.8,21.79,2024-04-14
8605,74,fJqgrZzHiV,hnsek,2,14.82,1.33,16.15,2024-04-21
8606,14,OdVUdtwgqH,90ABG,1,89.0,8.01,97.01,2024-04-05
8607,41,BceaRPlqAh,ySpsA,2,63.88,5.75,69.63,2024-04-25
8608,77,AUzdxoKxRC,lX7V7,1,84.18,7.58,91.76,2024-04-05
8609,46,XLrRpmiMcp,MqGgj,2,66.66,6.0,72.66,2024-04-05
8610,78,dgafTugeWz,f5KPP,1,63.87,5.75,69.62,2024-04-14
8611,5,PEaUfcRnjk,uuYw8,2,70.79,6.37,77.16,2024-04-13
8612,100,vpPvqVEGFk,3bawF,1,39.0,3.51,42.51,2024-04-28
8613,5,DjyzVIMgOk,NT4IM,2,62.53,5.63,68.16,2024-04-05
8614,50,MnURqLMcto,TYaub,1,73.64,6.63,80.27,2024-04-12
8615,32,FREYIWzUZj,7asee,2,17.52,1.58,19.1,2024-04-10
8616,76,RicROIvZFN,51Qh2,2,57.85,5.21,63.06,2024-04-27
8617,34,owXTOApLEC,fnjdN,2,66.7,6.0,72.7,2024-04-08
8618,39,ZkklLYMvVT,7gm83,2,30.16,2.71,32.87,2024-04-06
8619,94,aPijKrKsIJ,m0k1Q,1,18.61,1.67,20.28,2024-04-27
8620,3,hpRgMjMwbS,Mtdt1,2,86.01,7.74,93.75,2024-04-10
8621,84,VFBdtjrmSY,3WSDe,2,13.72,1.23,14.95,2024-04-15
8622,41,CTcWcltNho,KUMWE,2,16.7,1.5,18.2,2024-04-10
8623,27,CXEVqevNvg,a68OU,2,59.89,5.39,65.28,2024-04-04
8624,81,wQTDwAcAMt,1XIHJ,2,59.36,5.34,64.7,2024-04-06
8625,99,hohtVsoPZa,tUwiD,1,80.38,7.23,87.61,2024-04-22
8626,54,aGOJijeXDc,jFCzm,1,42.52,3.83,46.35,2024-04-09
8627,22,NzyfZCVQnZ,fdQqR,2,64.43,5.8,70.23,2024-04-24
8628,52,VvhpzTObGp,hatxW,1,71.85,6.47,78.32,2024-04-02
8629,15,kQGWGqUFDi,0Sqah,2,44.42,4.0,48.42,2024-04-02
8630,6,uFBbEeuWdG,3J4Bn,1,58.55,5.27,63.82,2024-04-16
8631,21,bcHClWpKNn,xciEq,1,22.41,2.02,24.43,2024-04-05
8632,49,djuvljfVCJ,Skisb,2,52.89,4.76,57.65,2024-04-13
8633,87,CGqVSmIBvR,D1umh,1,85.74,7.72,93.46,2024-04-01
8634,60,EehqsRiOaI,0hB4G,2,34.15,3.07,37.22,2024-04-21
8635,38,yRJkHtKJdC,IgI2P,1,58.74,5.29,64.03,2024-04-26
8636,89,aJwEQXVHsg,jvXci,1,85.31,7.68,92.99,2024-04-23
8637,3,WLGvoVJZMw,7ye93,2,49.06,4.42,53.48,2024-04-26
8638,7,uuhrAQnqFU,R5JJT,2,99.37,8.94,108.31,2024-04-09
8639,16,DVoeFHMaWN,KYsyh,2,61.93,5.57,67.5,2024-04-11
8640,70,dgdQzMfxWV,H6SZ2,1,60.32,5.43,65.75,2024-04-19
8641,83,VvmjpNdSfY,1t2Pu,1,33.16,2.98,36.14,2024-04-11
8642,67,llmNGJDwfP,xy5I6,1,52.24,4.7,56.94,2024-04-02
8643,1,kYNPwtIzwr,uz25V,2,67.62,6.09,73.71,2024-04-29
8644,69,OWTQWXGVnR,pCLnr,1,27.93,2.51,30.44,2024-04-03
8645,93,SAvQxLvuTR,rLLCY,1,99.11,8.92,108.03,2024-04-16
8646,60,QEoqCEHISr,LZ0jX,1,10.21,0.92,11.13,2024-04-28
8647,99,jUdGmowFir,efJQc,2,64.7,5.82,70.52,2024-04-20
8648,50,YoGATuVWpF,vyJq6,2,75.55,6.8,82.35,2024-04-15
8649,4,cyfvKZoQFh,3vQsv,2,97.32,8.76,106.08,2024-04-27
8650,13,HKIsDspKMY,F57td,1,94.48,8.5,102.98,2024-04-14
8651,41,TDWtBDhvRM,4d3Sj,2,98.96,8.91,107.87,2024-04-09
8652,22,byjjFpifgA,loSwy,1,46.77,4.21,50.98,2024-04-20
8653,80,IAtqhxLBEW,PTUja,1,90.11,8.11,98.22,2024-04-16
8654,14,jxnIOsxMiw,hK6Zd,1,61.99,5.58,67.57,2024-04-16
8655,65,oKDpJDyvbB,vpqAe,1,24.72,2.22,26.94,2024-04-24
8656,17,txejZGghBo,zCD6i,2,71.61,6.44,78.05,2024-04-15
8657,90,KPiitiOfud,wTvYG,1,49.26,4.43,53.69,2024-04-17
8658,27,vjZsYYpTzY,qYjLB,1,95.33,8.58,103.91,2024-04-13
8659,3,DdEMHBkCsP,DNzCp,1,97.81,8.8,106.61,2024-04-06
8660,65,UOkkaFNgGx,CG8xz,2,81.69,7.35,89.04,2024-04-27
8661,50,yuhEtZVtxD,g4WAX,1,78.68,7.08,85.76,2024-04-19
8662,40,wNgTdhbjtb,ou3JF,2,70.8,6.37,77.17,2024-04-08
8663,28,dCETVJKQkB,Dz4aR,1,76.95,6.93,83.88,2024-04-22
8664,1,mUwIulgouk,mnkDm,1,55.05,4.95,60.0,2024-04-10
8665,61,jQmjCMpijj,Ne2XR,2,69.19,6.23,75.42,2024-04-12
8666,6,qfjDhFyWpO,bwo0h,1,16.36,1.47,17.83,2024-04-09
8667,95,UpRffcARMv,UYOT7,2,74.3,6.69,80.99,2024-04-16
8668,16,eclmydjXFO,av8P6,2,28.7,2.58,31.28,2024-04-13
8669,2,MhqswbGDCQ,wAdJu,2,81.03,7.29,88.32,2024-04-13
8670,81,GJJxinzGWz,2sIjM,1,35.2,3.17,38.37,2024-04-18
8671,81,sMPaxUokqt,nmytd,2,48.8,4.39,53.19,2024-04-16
8672,41,nbpISuEDvo,qQClO,1,31.07,2.8,33.87,2024-04-29
8673,70,GIGbpsiiRN,ziz3x,2,42.56,3.83,46.39,2024-04-21
8674,98,BpbIQmSLSJ,nglxA,2,86.28,7.77,94.05,2024-04-25
8675,14,nGexXAsORR,WBBVP,1,45.59,4.1,49.69,2024-04-04
8676,48,JmoUHPzfxC,5ya8q,2,18.83,1.69,20.52,2024-04-16
8677,3,QIrfYvCZlJ,I3nHT,1,15.39,1.39,16.78,2024-04-28
8678,12,TBmeCvmUBs,nff7T,2,35.86,3.23,39.09,2024-04-12
8679,42,OJVwoLWOkG,jQSTq,2,31.51,2.84,34.35,2024-04-08
8680,61,iMgKfEqtnX,Gc1y7,1,15.97,1.44,17.41,2024-04-15
8681,13,tkwaQIobsZ,Q43jw,2,23.75,2.14,25.89,2024-04-15
8682,8,bleUgZUQDJ,L9fzC,1,53.11,4.78,57.89,2024-04-23
8683,80,YlFjwKIBgx,u69XH,2,19.56,1.76,21.32,2024-04-21
8684,54,mstmXAozqi,RF8Zt,1,38.95,3.51,42.46,2024-04-14
8685,17,JAwkTKgrps,lL2Xc,2,15.94,1.43,17.37,2024-04-14
8686,63,UbrIvyJoZC,XBDsh,1,80.13,7.21,87.34,2024-04-29
8687,45,etQxHKoBjy,zhiE6,1,14.85,1.34,16.19,2024-04-07
8688,69,XMSvMxzmTH,UzBFs,2,51.34,4.62,55.96,2024-04-01
8689,48,LQBYhxXrsN,20kNT,2,93.09,8.38,101.47,2024-04-07
8690,95,vUodPtxheX,9SrBZ,1,42.02,3.78,45.8,2024-04-23
8691,49,cXtfzZqiAj,qSuJ6,2,65.39,5.89,71.28,2024-04-04
8692,54,hBSEwCkcWF,fas2g,2,32.27,2.9,35.17,2024-04-14
8693,72,ANdOaFwHMg,QGlZx,1,71.67,6.45,78.12,2024-04-17
8694,52,XNoGQAlDJk,ghhFq,1,27.98,2.52,30.5,2024-04-14
8695,29,qDJgWdsSus,wJiae,2,86.66,7.8,94.46,2024-04-04
8696,41,RcNbZQsVRX,cXIsz,2,83.6,7.52,91.12,2024-04-25
8697,63,HaPPyTMYxA,1hpxs,1,16.46,1.48,17.94,2024-04-07
8698,8,gNVcTHAMWP,Y2PBY,1,61.29,5.52,66.81,2024-04-10
8699,30,mDVvUuhYbo,gA0iR,2,61.93,5.57,67.5,2024-04-12
8700,96,LFXNvDUEkM,FjOMm,1,68.71,6.18,74.89,2024-04-14
8701,96,lOftiFztXs,LEkxN,2,36.76,3.31,40.07,2024-04-16
8702,84,wmyNQAruRS,Q70f6,2,99.91,8.99,108.9,2024-04-21
8703,58,KiynsfwLjr,RdZuM,1,59.74,5.38,65.12,2024-04-10
8704,10,FGKkpqilze,V2wx5,2,27.2,2.45,29.65,2024-04-16
8705,58,XEfPiCZBTi,jDLD5,1,27.27,2.45,29.72,2024-04-02
8706,3,WDtoUsKldh,HO3zQ,1,21.95,1.98,23.93,2024-04-17
8707,81,EeDEbNHKDP,2WB2q,1,78.99,7.11,86.1,2024-04-13
8708,16,qZXhnnRONf,XF3WX,2,84.9,7.64,92.54,2024-04-14
8709,98,XAGtZaCVav,Bcf0f,1,57.85,5.21,63.06,2024-04-11
8710,50,tCWiIzDruG,OU6I8,2,10.2,0.92,11.12,2024-04-11
8711,44,zbUwmlqKwI,50BEj,2,27.56,2.48,30.04,2024-04-02
8712,50,iuCMHCkUyi,mxwDP,1,57.19,5.15,62.34,2024-04-06
8713,69,xKRWhxaFtm,HR57v,1,46.0,4.14,50.14,2024-04-24
8714,98,GnwvXcuUtf,5Mpk4,2,43.57,3.92,47.49,2024-04-27
8715,19,DyGkwvRPqT,0x6av,2,72.36,6.51,78.87,2024-04-10
8716,93,XfsAmwaoiQ,WY66b,2,58.18,5.24,63.42,2024-04-14
8717,13,EnlsnveYEO,9X9RR,2,98.84,8.9,107.74,2024-04-17
8718,5,QaXFAHlADw,qqVRD,1,47.08,4.24,51.32,2024-04-24
8719,11,qcsiiKSURd,JQy9R,1,74.35,6.69,81.04,2024-04-04
8720,64,mbqdLqdzSy,YDF4B,1,84.56,7.61,92.17,2024-04-18
8721,10,SpYnMrVzLz,X7NPg,1,22.01,1.98,23.99,2024-04-02
8722,21,PSWGrutIdu,T0478,2,90.7,8.16,98.86,2024-04-13
8723,94,wIPeSBBvFP,b9abb,1,29.8,2.68,32.48,2024-04-01
8724,46,jlGGiTmPLA,5ivcm,1,23.07,2.08,25.15,2024-04-04
8725,90,jEaxiyafxm,2nOMj,2,64.61,5.81,70.42,2024-04-28
8726,38,WTMcfKaZcw,z9lOy,1,50.3,4.53,54.83,2024-04-09
8727,43,FntkWPMnsU,TWSiw,2,94.95,8.55,103.5,2024-04-08
8728,61,DqvjRTZFSL,VHxFz,1,97.8,8.8,106.6,2024-04-03
8729,65,xYisCWzWwc,OGS27,1,78.15,7.03,85.18,2024-04-09
8730,81,lDdFyOhXbt,oqWPs,2,77.42,6.97,84.39,2024-04-02
8731,85,qQWbbIByib,kMPFl,2,67.71,6.09,73.8,2024-04-17
8732,42,CSgRlSNqka,0gHdI,1,66.89,6.02,72.91,2024-04-08
8733,52,PzbNhAulYQ,c7j68,1,23.24,2.09,25.33,2024-04-26
8734,17,ejELGgBQOG,oylw3,1,62.61,5.63,68.24,2024-04-26
8735,88,DvibZmbAcE,xznVi,2,43.12,3.88,47.0,2024-04-11
8736,49,inIQTiuuyt,bBw19,1,51.31,4.62,55.93,2024-04-01
8737,78,YRfjJEqTJF,y2s3b,1,48.42,4.36,52.78,2024-04-04
8738,38,qrIMVDpJCN,fNDUh,2,30.63,2.76,33.39,2024-04-02
8739,61,tUUFbCHSwA,5Fi4a,1,68.82,6.19,75.01,2024-04-13
8740,43,NAhVcZKrrn,tTWJi,1,76.78,6.91,83.69,2024-04-11
8741,89,rMWtJAayLg,S5Gbj,2,26.19,2.36,28.55,2024-04-15
8742,41,OOcIaSyDNV,pAIZB,2,61.66,5.55,67.21,2024-04-13
8743,41,oLiARQqUwI,mLxnS,2,16.56,1.49,18.05,2024-04-03
8744,4,wLhYzkoXGI,vVuuq,2,74.02,6.66,80.68,2024-04-22
8745,13,XMmjvzjsyr,3Kx8Z,2,92.49,8.32,100.81,2024-04-10
8746,3,lgMyJFLIUS,gYWrK,1,84.42,7.6,92.02,2024-04-09
8747,64,mDbjuJkQJw,uS0e5,2,89.56,8.06,97.62,2024-04-07
8748,58,eKvckqwtkW,ewCaG,1,11.84,1.07,12.91,2024-04-28
8749,36,XkqDlNKVjd,XyLam,2,26.9,2.42,29.32,2024-04-13
8750,49,GJntSuhrQB,2SZg4,2,91.76,8.26,100.02,2024-04-02
8751,82,pXaOVJZhtk,ElzeW,2,42.38,3.81,46.19,2024-04-26
8752,61,mNNSJaCMmN,xryE0,1,42.84,3.86,46.7,2024-04-07
8753,7,qnCZUgvEpH,fQoHp,1,66.37,5.97,72.34,2024-04-05
8754,25,eWrrVWGtYM,v6iIP,1,78.12,7.03,85.15,2024-04-24
8755,51,OwhOCiLqIM,NswAv,1,35.41,3.19,38.6,2024-04-05
8756,38,eTpvUCdmpr,Bx7pt,2,17.72,1.59,19.31,2024-04-15
8757,68,RCoJWpzThJ,QYNmA,2,34.4,3.1,37.5,2024-04-09
8758,52,RntAOSJPRs,soD9x,1,22.05,1.98,24.03,2024-04-20
8759,98,HIoxubtKAj,UbKe4,1,63.32,5.7,69.02,2024-04-26
8760,83,VvGAYyAHym,1NvWE,1,22.36,2.01,24.37,2024-04-19
8761,80,pxSElJNyFl,l07n5,2,60.78,5.47,66.25,2024-04-16
8762,16,rmDfSNxLHc,GOXtA,1,77.49,6.97,84.46,2024-04-17
8763,62,CFuQRXtOru,0f5ZY,2,14.92,1.34,16.26,2024-04-04
8764,74,VOQFyYXIuz,QYkr5,2,65.33,5.88,71.21,2024-04-18
8765,90,SZYXtmVdew,0cFlT,2,92.4,8.32,100.72,2024-04-10
8766,11,UBZRWcPLBd,QhiGe,2,68.63,6.18,74.81,2024-04-08
8767,49,SFLtAEEaAr,jRn9G,1,79.39,7.15,86.54,2024-04-02
8768,49,pWTSQSPICa,eYYe4,1,69.34,6.24,75.58,2024-04-10
8769,58,vRNodHtmeG,gBLJG,1,59.78,5.38,65.16,2024-04-16
8770,58,GZAtXAtoyM,H2M3r,1,44.58,4.01,48.59,2024-04-19
8771,52,TCmjlqplWK,LaPvB,2,52.79,4.75,57.54,2024-04-05
8772,47,YBiDZwFXsg,LvccG,1,68.97,6.21,75.18,2024-04-17
8773,47,XtNDbjvKim,YYhsV,2,38.28,3.45,41.73,2024-04-05
8774,40,nUFqJhnFVU,6lmSk,2,33.01,2.97,35.98,2024-04-25
8775,30,ULUEadvQqy,ewF5g,1,35.28,3.18,38.46,2024-04-26
8776,20,XfgXQzRlec,o4j2i,1,84.46,7.6,92.06,2024-04-16
8777,37,FjyulcAUFF,WRIHS,1,39.1,3.52,42.62,2024-04-05
8778,54,IozUaMAFHj,ZKmyy,2,66.71,6.0,72.71,2024-04-07
8779,41,etXxOavqda,MQEx3,1,26.54,2.39,28.93,2024-04-27
8780,65,ZLuelVSZsA,yVmLP,1,74.58,6.71,81.29,2024-04-22
8781,18,uukkTveWLP,4yBIT,1,88.62,7.98,96.6,2024-04-22
8782,59,NvWXnxiQwx,8ynds,2,32.52,2.93,35.45,2024-04-05
8783,73,zPedHoiSwG,76jbw,2,45.17,4.07,49.24,2024-04-07
8784,24,CoLBOZkQGb,yl2AX,2,29.85,2.69,32.54,2024-04-17
8785,68,gbzQeelqTk,5ieKq,1,94.65,8.52,103.17,2024-04-22
8786,59,ahxnsrJUjp,Mg1Rh,2,98.17,8.84,107.01,2024-04-11
8787,29,znIOKbjXoL,gdMlW,2,54.28,4.89,59.17,2024-04-27
8788,63,LHgyyxIPEf,XUV6s,2,17.48,1.57,19.05,2024-04-06
8789,39,ubxpipTbKB,6JDFW,2,21.62,1.95,23.57,2024-04-08
8790,70,qsrqmcLpXu,kaHt5,1,38.09,3.43,41.52,2024-04-15
8791,42,DMcxfMrqwJ,QERt8,1,90.32,8.13,98.45,2024-04-26
8792,21,bPOMAVVkuF,NdaSi,2,11.95,1.08,13.03,2024-04-14
8793,84,vHfTGHpjWF,Es5yl,2,100.79,9.07,109.86,2024-04-12
8794,48,tqyFeDvJyi,TOZ8m,1,78.99,7.11,86.1,2024-04-11
8795,37,cEkNYNvFbs,UX13v,2,14.05,1.26,15.31,2024-04-23
8796,92,WoshTDTVch,jnRdU,2,96.1,8.65,104.75,2024-04-01
8797,9,edQZUwMWQW,Jo4Am,2,96.05,8.64,104.69,2024-04-10
8798,83,gjMJtehkxD,8gLti,2,84.97,7.65,92.62,2024-04-09
8799,71,VTIqXqqUkW,09f21,2,54.06,4.87,58.93,2024-04-04
8800,86,VcrVZNmzsN,bnRts,2,93.04,8.37,101.41,2024-04-14
8801,39,QkUKGAHrtm,t41pE,2,35.8,3.22,39.02,2024-04-16
8802,74,iBBVDJQgCs,l0Ajj,2,21.41,1.93,23.34,2024-04-09
8803,3,ZocmZoyfMl,J5XoG,1,60.29,5.43,65.72,2024-04-15
8804,64,dWLKjAUusn,draTD,2,78.32,7.05,85.37,2024-04-01
8805,19,NLVzJqexfU,iy92c,2,21.13,1.9,23.03,2024-04-24
8806,61,vroparIyil,ekWy5,2,18.8,1.69,20.49,2024-04-25
8807,91,CIOqUWeftZ,SVpcj,2,48.56,4.37,52.93,2024-04-13
8808,70,gKrsHrhYjm,3uWK1,2,59.17,5.33,64.5,2024-04-17
8809,100,wBPpfSlDYb,DOyZj,2,19.07,1.72,20.79,2024-04-02
8810,57,fYjSxhtwpb,BlPhn,2,18.47,1.66,20.13,2024-04-25
8811,5,IFbsyDaEhY,TTCi5,2,89.85,8.09,97.94,2024-04-12
8812,86,YWHFeMjOFi,7GjpJ,1,42.77,3.85,46.62,2024-04-09
8813,71,xlLCdrnkSk,I23SV,1,26.88,2.42,29.3,2024-04-21
8814,22,cmOdpBUAOX,96nQg,1,96.62,8.7,105.32,2024-04-13
8815,8,oaJiipwIPJ,r5CSJ,1,78.01,7.02,85.03,2024-04-13
8816,82,UUcCTKGYrc,ajyj9,1,99.77,8.98,108.75,2024-04-23
8817,47,mxyUrGhEap,JOv2C,2,14.47,1.3,15.77,2024-04-17
8818,65,WazFliYlOZ,p9Bnd,2,38.32,3.45,41.77,2024-04-08
8819,50,mIQNzRxpdr,tQGPV,1,23.11,2.08,25.19,2024-04-09
8820,53,QDbXkZkzHS,MM1SA,2,52.66,4.74,57.4,2024-04-15
8821,19,vNoqLwkqJe,VQLZ9,1,76.45,6.88,83.33,2024-04-08
8822,58,hbHaSlgCyJ,IVZBE,1,31.29,2.82,34.11,2024-04-26
8823,65,BoGlhdAUtd,LiCZ2,1,84.55,7.61,92.16,2024-04-09
8824,46,piPQoZTunV,uYwex,1,78.59,7.07,85.66,2024-04-21
8825,22,fjIMXYrqKB,ZGR9P,1,64.49,5.8,70.29,2024-04-25
8826,25,TjPcTYtyve,6n5f6,1,95.61,8.6,104.21,2024-04-23
8827,78,kkAjuUxyEb,400Gq,2,35.71,3.21,38.92,2024-04-02
8828,35,vFrMKQCQWV,TfmBg,1,81.72,7.35,89.07,2024-04-16
8829,90,rrRHkWhYpN,hspZy,1,86.87,7.82,94.69,2024-04-03
8830,5,YSFOqlANja,zOhE3,1,73.77,6.64,80.41,2024-04-12
8831,51,IHDzdiMPbM,zBtOJ,1,58.66,5.28,63.94,2024-04-12
8832,84,znVLrbXcBr,bWDAQ,2,80.4,7.24,87.64,2024-04-20
8833,87,cgBxgqCfZm,YKAS3,1,99.54,8.96,108.5,2024-04-01
8834,28,aWqodsUMOW,oHt5t,2,26.56,2.39,28.95,2024-04-15
8835,34,blpHLrkDdr,AkAYw,2,58.35,5.25,63.6,2024-04-10
8836,14,wOCKyoGLin,DMsg1,2,55.51,5.0,60.51,2024-04-26
8837,45,UKNRTkaHvi,Zk6WD,1,20.84,1.88,22.72,2024-04-05
8838,38,lypGhahqQQ,mER5r,1,83.84,7.55,91.39,2024-04-19
8839,100,WiXIlbmpku,0k3rt,2,77.24,6.95,84.19,2024-04-08
8840,67,RaULCklXsC,xIZLN,2,94.95,8.55,103.5,2024-04-29
8841,41,HIGavkoUhe,L6SOD,1,96.02,8.64,104.66,2024-04-02
8842,63,OQryOcSYfp,et2tO,2,96.16,8.65,104.81,2024-04-09
8843,63,cUHCdMTtFI,NCavH,1,46.17,4.16,50.33,2024-04-08
8844,19,TBmqYtTNIy,qNoht,2,53.95,4.86,58.81,2024-04-23
8845,5,SdUvEAGyCM,oj7Tb,1,76.92,6.92,83.84,2024-04-06
8846,14,RIxsDrTgjA,JZr7U,2,92.71,8.34,101.05,2024-04-20
8847,36,AIbJJMyZTl,0VCPw,2,42.16,3.79,45.95,2024-04-28
8848,97,DvATTgRlpP,9zSq1,2,66.79,6.01,72.8,2024-04-04
8849,31,txYSzckiaw,s2OXT,1,82.57,7.43,90.0,2024-04-05
8850,44,ibSOpktTWi,oaQu3,2,26.09,2.35,28.44,2024-04-28
8851,61,tgpsZBhsot,9Y0j2,1,62.24,5.6,67.84,2024-04-23
8852,6,gSRibSjDje,Pou9N,2,83.18,7.49,90.67,2024-04-08
8853,24,rmoQjRTBbO,FMnLk,1,22.68,2.04,24.72,2024-04-12
8854,35,PosQsslPFY,13KAm,1,37.02,3.33,40.35,2024-04-23
8855,8,tFBIoLoowe,pKrLK,2,74.6,6.71,81.31,2024-04-29
8856,56,pRgJNNFIYY,jf5nx,2,83.21,7.49,90.7,2024-04-21
8857,31,igZiWXabif,7RWb7,2,40.02,3.6,43.62,2024-04-07
